turn,agent_id,age,energy,wealth,knowledge,stress,resilience,num_connections,avg_social_capital,posterity_points,last_action,crisis_state
174,7,174,32,464.9,114,0,4.12,5,7.32,48.9,rest,None
174,4,174,28,596.8,148,0.18903329026605392,4.24,6,9.47,57.0,work_alone,None
174,3,174,18,288.0,50,3.5,3.74,2,8.25,20.6,seek_help,None
174,17,174,44,369.0,108,6.029282873525002,4.38,6,8.55,48.0,rest,HighStress_Moderate
174,1,174,26,417.0,52,0.8184253685782776,3.54,3,7.17,35.0,work_alone,None
174,19,174,11,403.0,84,8,3.44,5,9.13,38.5,seek_help,LowEnergy
174,2,174,27,428.0,147,10,3.28,5,8.52,54.9,rest,HighStress
174,16,174,34,435.5,123,7.977368010649302,6.38,5,7.8,71.0,rest,HighStress_Moderate
174,10,174,45,343.2,92,0,4.5,4,9.88,46.6,strengthen_ties,None
174,15,174,27,516.0,167,10,3.3,6,9.01,50.0,rest,HighStress
174,11,174,32,605.5,176,4.119651107095076,6.72,5,10.0,89.4,rest,HighStress_Moderate
174,6,174,20,500.5,118,2.422382647016195,5.76,5,8.3,52.2,attempt_collaboration,None
174,0,174,1,369.2,102,10,5.58,3,6.33,53.8,seek_help,HighStress
174,12,174,36,462.0,92,0,6.04,6,7.52,68.2,rest,None
175,9,175,26,453.0,85,0.2266900033769189,4.66,5,7.19,44.7,work_alone,None
175,3,175,18,288.0,50,6.5,3.84,2,9.0,21.6,seek_help,LowEnergy
175,16,175,17,435.5,123,8.477368010649302,6.38,5,7.8,71.0,attempt_collaboration,HighStress_Moderate
175,11,175,27,605.5,176,4.119651107095076,6.72,5,10.0,89.4,strengthen_ties,None
175,15,175,30,516.0,191,6.5,3.3,6,9.18,50.0,rest,HighStress
175,18,175,49,690.0,197,2.5,5.12,8,8.59,86.0,rest,None
175,13,175,29,457.40000000000003,149,1,4.64,5,8.39,45.6,rest,None
175,5,175,21,564.0,169,9.0,3.56,5,8.22,59.7,seek_help,None
175,14,175,34,275.4,69,2.1745648571519056,4.48,5,6.56,15.2,work_alone,None
175,19,175,23,403.0,84,9,3.44,5,9.13,38.5,rest,HighStress
175,12,175,24,465.0,92,0.1952885286744241,6.04,6,7.52,68.2,work_alone,None
175,8,175,54,467.0,148,0.3165372577489862,5.32,7,8.38,67.2,attempt_knowledge_share,None
175,0,175,10,369.2,102,10,5.58,3,6.33,53.8,rest,HighStress
175,7,175,18,464.9,114,0.5,4.12,5,7.22,48.9,attempt_collaboration,None
175,10,175,31,343.2,92,0.5,4.5,4,9.75,46.6,attempt_collaboration,None
175,6,175,35,500.5,118,0.4223826470161951,5.76,5,8.3,52.2,rest,None
175,2,175,34,428.0,147,9,3.36,5,8.52,55.0,rest,HighStress
175,4,175,36,596.8,148,0,4.24,6,9.47,57.0,rest,None
175,1,175,21,417.0,52,2.8184253685782776,3.54,3,6.83,35.0,seek_help,None
175,17,175,39,369.0,108,6.029282873525002,4.38,6,8.71,48.0,strengthen_ties,None
176,13,176,24,457.40000000000003,149,3,4.64,5,8.19,45.6,seek_help,None
176,18,176,34,690.0,190,2.5,5.12,8,8.71,98.0,attempt_knowledge_share,None
176,15,176,20,523.0,191,6.6627192746797945,3.3,6,9.18,50.0,work_alone,None
176,1,176,32,417.0,52,1.8184253685782776,3.54,3,6.83,35.0,rest,None
176,6,176,23,508.5,118,0.6010042010225909,5.76,5,8.3,52.2,work_alone,None
176,17,176,27,375.0,108,6.488453844409173,4.38,6,8.71,48.0,work_alone,None
176,16,176,26,435.5,123,8.477368010649302,6.38,5,7.8,71.0,rest,HighStress
176,2,176,25,428.0,147,9.5,3.36,5,8.42,55.0,attempt_knowledge_share,HighStress_Moderate
176,11,176,22,605.5,176,6.119651107095076,6.72,5,9.8,89.4,seek_help,None
176,10,176,21,346.2,92,0.8768712791728069,4.5,4,9.75,46.6,work_alone,None
176,5,176,30,564.0,169,7.0,3.56,5,8.22,59.7,rest,HighStress_Moderate
176,9,176,36,453.0,85,0,4.66,5,7.19,44.7,rest,None
176,3,176,29,288.0,50,6.5,3.84,2,9.0,21.6,rest,HighStress_Moderate
176,4,176,31,596.8,148,0,4.24,6,9.64,57.0,strengthen_ties,None
176,8,176,70,467.0,148,0,5.32,7,8.38,67.2,rest,None
176,14,176,29,275.4,93,1.6745648571519056,4.48,5,6.96,15.2,strengthen_ties,None
176,7,176,22,464.9,114,3.5,4.22,5,7.23,49.9,seek_help,LowEnergy
176,19,176,31,403.0,84,6,3.58,5,9.16,38.6,rest,HighStress_Moderate
176,12,176,36,465.0,92,0,6.04,6,7.52,68.2,rest,None
176,0,176,18,369.2,102,10,5.58,3,6.33,53.8,rest,HighStress
177,18,177,24,695.0,190,2.8476740762818307,5.12,8,8.71,98.0,work_alone,None
177,17,177,41,375.0,108,4.488453844409173,4.38,6,8.71,48.0,rest,None
177,15,177,15,523.0,191,8.662719274679795,3.3,6,9.05,50.0,seek_help,None
177,4,177,20,603.8,148,0.38707010659301444,4.24,6,9.64,57.0,work_alone,None
177,7,177,40,464.9,114,1.5,4.22,5,7.26,49.9,rest,None
177,12,177,22,490.0,95,0,6.04,6,7.98,69.1,strengthen_ties,None
177,9,177,53,453.0,85,0,4.66,5,7.19,44.7,rest,None
177,11,177,17,605.5,176,8.119651107095077,6.72,5,9.6,89.4,seek_help,None
177,8,177,57,492.0,151,0,5.32,7,8.67,68.1,attempt_collaboration,None
177,0,177,28,369.2,102,10,5.58,3,6.33,53.8,rest,HighStress
177,16,177,40,435.5,123,7.477368010649302,6.52,5,7.8,71.1,rest,HighStress_Moderate
177,19,177,26,403.0,84,6,3.58,5,9.36,38.6,strengthen_ties,None
177,3,177,43,288.0,50,3.5,3.84,2,9.0,21.6,rest,None
177,10,177,31,346.2,92,0,4.5,4,9.75,46.6,rest,None
177,1,177,27,417.0,52,1.8184253685782776,3.54,3,7.17,35.0,strengthen_ties,None
177,13,177,42,457.40000000000003,149,1,4.64,5,8.19,45.6,rest,None
177,6,177,39,508.5,118,0,5.76,5,8.3,52.2,rest,None
177,2,177,38,428.0,147,6.5,3.44,5,8.45,55.1,rest,HighStress
177,5,177,18,568.0,169,7.255635475916589,3.56,5,8.22,59.7,work_alone,None
177,14,177,44,275.4,93,0.6745648571519056,4.48,5,6.96,15.2,rest,None
178,14,178,20,298.4,95,1.1745648571519056,4.48,5,7.26,15.8,attempt_knowledge_share,None
178,2,178,21,439.0,153,6.5,3.44,5,8.85,56.9,attempt_collaboration,None
178,7,178,30,470.9,114,1.576577195367978,4.22,5,7.26,49.9,work_alone,None
178,17,178,29,375.0,108,4.988453844409173,4.38,6,8.63,48.0,attempt_collaboration,None
178,5,178,8,568.0,169,10,3.56,5,8.02,59.7,seek_help,HighStress
178,11,178,7,605.5,176,10,6.72,5,9.4,89.4,seek_help,HighStress
178,13,178,30,462.40000000000003,149,1.0094076507226946,4.64,5,8.19,45.6,work_alone,None
178,16,178,28,437.6,123,7.5447192969092916,6.52,5,7.8,71.1,work_alone,HighStress_Moderate
178,19,178,41,403.0,84,4,3.58,5,9.36,38.6,rest,None
178,3,178,31,295.0,50,3.677860811948407,3.84,2,9.0,21.6,work_alone,None
178,0,178,18,369.2,102,10,5.58,3,6.0,53.8,seek_help,HighStress
178,1,178,37,417.0,52,0.8184253685782776,3.54,3,7.17,35.0,rest,None
178,15,178,5,523.0,191,10,3.3,6,8.88,50.0,seek_help,HighStress
178,8,178,37,509.0,157,0.41673854064973614,5.32,7,8.95,69.9,work_alone,None
178,6,178,23,531.5,120,0,5.76,5,8.7,52.8,attempt_collaboration,None
178,12,178,32,490.0,95,0,6.04,6,7.98,69.1,rest,None
178,18,178,19,695.0,190,4.84767407628183,5.12,8,8.59,98.0,seek_help,None
178,4,178,30,603.8,148,0,4.24,6,9.64,57.0,rest,None
178,10,178,25,357.2,98,0,4.5,4,9.88,48.4,rest,LowEnergy
178,9,178,38,466.0,91,0,4.66,5,7.39,46.5,attempt_collaboration,None
179,3,179,21,302.0,50,4.09429101247788,3.84,2,9.0,21.6,work_alone,None
179,15,179,9,523.0,191,9,3.3,6,8.88,50.0,rest,HighStress
179,13,179,20,470.40000000000003,149,1.5075152874904985,4.64,5,8.19,45.6,work_alone,None
179,2,179,30,439.0,153,5.5,3.44,5,8.85,56.9,rest,None
179,18,179,29,695.0,190,3.8476740762818302,5.12,8,8.59,98.0,rest,LowEnergy
179,7,179,14,470.9,114,2.076577195367978,4.22,5,7.16,49.9,attempt_collaboration,None
179,17,179,43,375.0,108,2.9884538444091726,4.38,6,8.63,48.0,rest,None
179,11,179,16,605.5,176,10,6.72,5,9.5,89.4,rest,HighStress
179,16,179,23,437.6,123,8.544719296909292,6.52,5,7.8,71.1,seek_help,HighStress_Moderate
179,8,179,29,509.0,156,0.41673854064973614,5.32,7,8.95,72.4,attempt_knowledge_share,None
179,10,179,34,357.2,103,0,4.5,4,9.88,48.4,rest,None
179,6,179,33,531.5,120,0,5.76,5,8.7,52.8,rest,None
179,1,179,29,422.0,52,0.9791519403945648,3.54,3,7.17,35.0,work_alone,None
179,9,179,31,466.0,90,0,4.66,5,7.59,49.0,attempt_knowledge_share,None
179,5,179,1,568.0,191,9.5,3.56,5,8.42,59.7,seek_help,HighStress
179,14,179,30,298.4,100,0,4.48,5,7.46,15.8,rest,None
179,0,179,8,369.2,102,10,5.58,3,5.67,53.8,seek_help,HighStress
179,19,179,34,410.0,84,4.124364496522225,3.58,5,9.36,38.6,work_alone,None
179,12,179,23,497.0,95,0.15840105339614896,6.04,6,7.98,69.1,work_alone,None
179,4,179,19,603.8,142,0,4.24,6,9.81,68.0,attempt_knowledge_share,None
180,11,180,28,605.5,176,9,6.72,5,9.6,89.4,rest,HighStress
180,14,180,20,303.4,100,0.3359756601016179,4.48,5,7.46,15.8,work_alone,None
180,4,180,14,603.8,142,4,4.24,6,9.64,68.0,seek_help,LowEnergy
180,16,180,41,437.6,123,6.544719296909292,6.66,5,7.8,71.2,rest,HighStress_Moderate
180,12,180,32,497.0,95,0,6.04,6,7.98,69.1,rest,None
180,17,180,35,378.0,108,3.335316619155255,4.38,6,8.63,48.0,work_alone,None
180,2,180,19,445.0,153,5.856495670273682,3.44,5,8.85,56.9,work_alone,None
180,1,180,40,422.0,52,0,3.54,4,5.88,35.0,rest,None
180,8,180,24,509.0,156,2.416738540649736,5.32,7,8.81,72.4,seek_help,None
180,5,180,1,568.0,191,10,3.56,5,8.42,59.7,seek_help,HighStress
180,6,180,23,534.5,120,0.22038215590081944,5.76,5,8.7,52.8,work_alone,None
180,18,180,24,695.0,190,5.84767407628183,5.12,8,8.46,98.0,seek_help,None
180,7,180,24,470.9,114,3.076577195367978,4.22,5,7.16,49.9,rest,LowEnergy
180,13,180,15,470.40000000000003,149,3.5075152874904987,4.64,5,7.99,45.6,seek_help,None
180,19,180,19,429.0,90,4.124364496522225,3.58,5,9.52,40.4,attempt_collaboration,None
180,10,180,36,376.2,109,0,4.5,4,9.88,50.2,rest,None
180,0,180,19,369.2,102,10,5.58,3,6.33,53.8,rest,HighStress
180,15,180,14,523.0,191,10,3.3,6,8.88,50.0,rest,HighStress
180,3,180,31,302.0,50,2.09429101247788,3.84,2,9.0,21.6,rest,None
180,9,180,24,470.0,90,0.34674804500836703,4.66,5,7.59,49.0,work_alone,None
181,3,181,23,305.0,50,2.524881930790816,3.84,2,9.0,21.6,work_alone,None
181,19,181,14,429.0,90,8.124364496522226,3.58,5,9.32,40.4,seek_help,LowEnergy
181,0,181,31,369.2,102,10,5.66,3,6.33,53.9,rest,HighStress
181,8,181,37,509.0,156,1.4167385406497361,5.32,7,8.81,72.4,rest,None
181,6,181,18,534.5,120,2.220382155900819,5.76,5,8.5,52.8,seek_help,None
181,17,181,46,378.0,108,0.3353166191552548,4.38,6,8.63,48.0,rest,None
181,15,181,20,523.0,191,10,3.3,6,8.88,50.0,rest,HighStress
181,12,181,22,497.0,95,0.5,6.04,6,7.89,69.1,attempt_collaboration,None
181,14,181,15,303.4,100,2.335975660101618,4.48,5,7.26,15.8,seek_help,None
181,4,181,9,603.8,142,8,4.24,6,9.47,68.0,seek_help,LowEnergy
181,1,181,32,422.0,50,0,3.54,4,6.0,39.5,attempt_knowledge_share,None
181,5,181,11,568.0,191,9,3.56,5,8.42,59.7,rest,HighStress
181,18,181,19,695.0,190,7.84767407628183,5.12,8,8.34,98.0,seek_help,None
181,7,181,19,470.9,114,5.076577195367978,4.22,5,6.96,49.9,seek_help,None
181,16,181,49,437.6,123,5.544719296909292,6.66,5,7.8,71.2,rest,None
181,10,181,24,379.2,109,0.3107666499143855,4.5,4,9.88,50.2,work_alone,None
181,13,181,10,470.40000000000003,149,7.507515287490499,4.64,5,7.79,45.6,seek_help,LowEnergy
181,2,181,35,445.0,153,5.856495670273682,3.58,5,8.85,57.0,rest,HighStress_Moderate
181,9,181,38,470.0,90,0,4.66,5,7.59,49.0,rest,None
181,11,181,23,605.5,185,10,6.72,5,9.4,89.4,seek_help,HighStress_Moderate
182,6,182,13,534.5,120,6.220382155900819,5.76,5,8.3,52.8,seek_help,LowEnergy
182,2,182,52,445.0,153,3.8564956702736817,3.58,5,8.85,57.0,rest,None
182,8,182,24,509.0,156,1.9167385406497361,5.32,7,8.74,72.4,attempt_collaboration,None
182,10,182,19,379.2,109,2.3107666499143855,4.5,4,9.62,50.2,seek_help,None
182,7,182,30,470.9,114,5.076577195367978,4.22,5,6.96,49.9,rest,HighStress_Moderate
182,5,182,1,568.0,191,10,3.56,5,8.42,59.7,seek_help,HighStress
182,0,182,42,369.2,102,8,5.74,3,6.33,54.0,rest,HighStress
182,4,182,1,603.8,142,10,4.24,6,9.47,68.0,seek_help,HighStress
182,1,182,21,425.0,50,0.10338910791196848,3.54,4,6.0,39.5,work_alone,None
182,16,182,37,437.6,123,6.044719296909292,6.66,5,7.7,71.2,attempt_collaboration,None
182,17,182,36,382.0,108,0.8248645630393343,4.38,6,8.63,48.0,work_alone,None
182,11,182,36,605.5,185,8,6.8,5,9.5,89.5,rest,HighStress
182,12,182,39,497.0,95,0,6.04,6,7.89,69.1,rest,None
182,19,182,26,429.0,90,9.124364496522226,3.58,5,9.32,40.4,rest,HighStress
182,15,182,32,523.0,191,9,3.38,6,8.88,50.1,rest,HighStress
182,18,182,26,695.0,190,6.84767407628183,5.12,8,8.4,98.0,rest,HighStress
182,14,182,29,303.4,100,3.335975660101618,4.48,5,7.26,15.8,rest,LowEnergy
182,9,182,25,470.0,90,0.5,4.66,5,7.49,49.0,attempt_collaboration,None
182,13,182,1,470.40000000000003,149,10,4.64,5,7.59,45.6,seek_help,HighStress
182,3,182,41,305.0,50,1.5248819307908161,3.84,2,9.0,21.6,rest,None
183,8,183,33,509.0,156,0,5.32,7,8.74,72.4,rest,None
183,9,183,20,470.0,90,1.5,4.66,5,7.49,49.0,seek_help,None
183,5,183,9,568.0,191,10,3.56,5,8.42,59.7,rest,HighStress
183,13,183,13,470.40000000000003,149,10,4.64,5,7.59,45.6,rest,HighStress
183,3,183,32,312.0,50,1.550339666602121,3.84,2,9.0,21.6,work_alone,None
183,1,183,16,425.0,50,1.1033891079119684,3.54,4,6.0,39.5,seek_help,None
183,4,183,6,603.8,142,9,4.24,6,9.47,68.0,rest,HighStress
183,14,183,41,303.4,100,0.33597566010161817,4.48,5,7.26,15.8,rest,None
183,7,183,17,485.9,120,5.076577195367978,4.22,5,7.36,51.7,attempt_collaboration,None
183,6,183,31,534.5,120,5.220382155900818,5.9,5,8.3,52.9,rest,HighStress_Moderate
183,10,183,36,379.2,109,1.3107666499143855,4.7,4,9.62,50.3,rest,LowEnergy
183,11,183,52,605.5,185,5,6.94,5,9.5,89.6,rest,HighStress_Moderate
183,17,183,24,385.0,108,0.9779253842008203,4.38,6,8.63,48.0,work_alone,None
183,12,183,39,512.0,101,0,6.04,6,8.23,70.9,rest,None
183,2,183,42,445.0,153,4.356495670273682,3.58,5,8.75,57.0,attempt_knowledge_share,None
183,0,183,35,369.2,102,8.5,5.74,3,6.17,54.0,attempt_knowledge_share,HighStress_Moderate
183,18,183,34,695.0,190,5.84767407628183,5.12,8,8.4,98.0,rest,None
183,15,183,18,523.0,191,9.5,3.38,6,8.88,50.1,attempt_collaboration,HighStress_Moderate
183,16,183,55,437.6,123,4.044719296909292,6.66,5,7.7,71.2,rest,None
183,19,183,32,429.0,90,7.124364496522226,3.66,5,9.32,40.5,rest,HighStress
184,7,184,33,485.9,122,4.576577195367978,4.36,5,7.56,51.8,rest,HighStress_Moderate
184,3,184,20,312.0,50,1.550339666602121,3.84,2,9.5,22.6,attempt_knowledge_share,None
184,1,184,11,425.0,50,5.103389107911968,3.54,4,5.75,39.5,seek_help,LowEnergy
184,16,184,47,441.6,123,4.424852421824822,6.66,5,7.7,71.2,work_alone,None
184,0,184,28,369.2,102,9.0,5.74,3,6.0,54.0,attempt_knowledge_share,HighStress_Moderate
184,14,184,33,303.4,96,0.33597566010161817,4.48,5,7.46,23.3,attempt_knowledge_share,None
184,13,184,22,470.40000000000003,149,10,4.64,5,7.59,45.6,rest,HighStress
184,4,184,17,603.8,142,10,4.24,6,9.55,68.0,rest,HighStress
184,6,184,23,534.5,114,5.220382155900818,5.9,5,8.5,64.4,attempt_knowledge_share,None
184,11,184,41,605.5,185,5.5,6.94,5,9.4,89.6,attempt_knowledge_share,None
184,12,184,55,512.0,106,-0.5,6.04,6,8.31,70.9,rest,None
184,18,184,25,695.0,220,4.84767407628183,5.12,8,8.77,112.0,attempt_knowledge_share,None
184,19,184,45,429.0,90,5.124364496522226,3.8,5,9.32,40.6,rest,HighStress_Moderate
184,15,184,8,523.0,191,10,3.38,6,8.72,50.1,seek_help,HighStress
184,10,184,29,387.2,109,1.4719985774119828,4.7,4,9.62,50.3,work_alone,None
184,9,184,15,470.0,118,3.0,4.66,5,7.35,49.0,seek_help,None
184,5,184,14,568.0,191,9,3.56,5,8.42,59.7,rest,HighStress
184,8,184,28,509.0,156,0,5.32,7,8.82,72.4,strengthen_ties,None
184,2,184,30,445.0,152,4.356495670273682,3.58,5,8.75,59.5,attempt_knowledge_share,None
184,17,184,33,385.0,108,0,4.38,6,8.63,48.0,rest,None
185,10,185,29,397.2,113,0.4719985774119828,4.7,4,9.62,51.5,rest,None
185,6,185,18,534.5,114,7.220382155900818,5.9,5,8.3,64.4,seek_help,None
185,12,185,73,512.0,106,0,6.04,6,8.31,70.9,rest,None
185,2,185,17,455.0,156,4.356495670273682,3.58,5,8.75,60.7,attempt_collaboration,None
185,7,185,17,485.9,122,5.076577195367978,4.36,5,7.46,51.8,attempt_collaboration,None
185,3,185,32,312.0,50,0.550339666602121,3.84,2,9.5,22.6,rest,None
185,11,185,31,612.5,185,5.564309985935635,6.94,5,9.4,89.6,work_alone,None
185,18,185,38,695.0,220,1.8476740762818302,5.12,8,8.77,112.0,rest,None
185,0,185,37,369.2,102,6.0,5.88,3,6.0,54.1,rest,HighStress_Moderate
185,9,185,26,470.0,118,2.0,4.66,5,7.35,49.0,rest,LowEnergy
185,16,185,30,441.6,123,4.924852421824822,6.66,5,7.6,71.2,attempt_collaboration,None
185,17,185,22,385.0,108,0.5,4.38,6,8.55,48.0,attempt_knowledge_share,None
185,8,185,43,509.0,156,0,5.32,7,8.82,72.4,rest,None
185,15,185,18,523.0,191,9,3.38,6,8.72,50.1,rest,HighStress
185,1,185,19,425.0,50,5.103389107911968,3.54,4,5.75,39.5,rest,HighStress_Moderate
185,5,185,22,568.0,191,8,3.56,5,8.42,59.7,rest,HighStress
185,14,185,23,303.4,96,0.8359756601016182,4.48,5,7.36,23.3,attempt_collaboration,None
185,4,185,20,603.8,142,9,4.24,6,9.55,68.0,rest,HighStress
185,19,185,33,429.0,90,5.624364496522226,3.8,5,9.22,40.6,attempt_knowledge_share,None
185,13,185,31,470.40000000000003,149,7,4.72,5,7.59,45.7,rest,HighStress
186,17,186,36,385.0,108,0,4.38,6,8.63,48.0,rest,None
186,11,186,24,612.5,185,6.064309985935635,6.94,5,9.3,89.6,attempt_knowledge_share,None
186,1,186,36,425.0,50,5.103389107911968,3.68,4,5.75,39.6,rest,HighStress_Moderate
186,14,186,18,303.4,96,1.8359756601016182,4.48,5,7.56,23.3,seek_help,None
186,16,186,14,441.6,123,5.424852421824822,6.66,5,7.5,71.2,attempt_collaboration,None
186,8,186,32,513.0,156,0.16753677438893771,5.32,7,8.82,72.4,work_alone,None
186,18,186,28,702.0,220,2.1104256007754767,5.12,8,8.77,112.0,work_alone,None
186,9,186,41,470.0,118,0,4.66,5,7.35,49.0,rest,None
186,15,186,22,523.0,191,8,3.38,6,8.72,50.1,rest,HighStress
186,12,186,61,520.0,106,0.1388147078851822,6.04,6,8.31,70.9,work_alone,None
186,10,186,37,397.2,113,0,4.7,4,9.62,51.5,rest,None
186,2,186,27,455.0,156,4.356495670273682,3.58,5,8.75,60.7,rest,LowEnergy
186,13,186,22,478.40000000000003,149,7.1064681741733375,4.72,5,7.59,45.7,work_alone,None
186,4,186,30,603.8,142,6,4.24,6,9.55,68.0,rest,HighStress_Moderate
186,0,186,26,369.2,102,6.5,5.88,3,5.83,54.1,attempt_knowledge_share,None
186,6,186,8,534.5,114,10,5.9,5,8.1,64.4,seek_help,HighStress
186,7,186,35,485.9,122,5.076577195367978,4.5,5,7.46,51.9,rest,HighStress_Moderate
186,3,186,24,320.0,50,0.6377972737597817,3.84,2,9.5,22.6,work_alone,None
186,19,186,22,429.0,90,6.124364496522226,3.8,5,9.12,40.6,attempt_collaboration,None
186,5,186,40,568.0,191,6,3.7,5,8.42,59.8,rest,HighStress_Moderate
187,13,187,33,478.40000000000003,163,3.6064681741733375,4.86,5,7.79,45.8,rest,HighStress_Moderate
187,5,187,31,568.0,187,6,3.7,5,8.62,66.8,attempt_knowledge_share,None
187,19,187,31,429.0,90,5.124364496522226,3.8,5,9.12,40.6,rest,None
187,3,187,19,320.0,50,2.637797273759782,3.84,2,9.0,22.6,seek_help,None
187,15,187,17,523.0,191,10,3.38,6,8.55,50.1,seek_help,HighStress_Moderate
187,18,187,23,702.0,220,4.110425600775477,5.12,8,8.65,112.0,seek_help,None
187,2,187,22,455.0,156,6.356495670273682,3.58,5,8.55,60.7,seek_help,None
187,9,187,36,470.0,118,0,4.66,5,7.55,49.0,strengthen_ties,None
187,7,187,27,492.9,122,5.2723932479732065,4.5,5,7.46,51.9,work_alone,None
187,1,187,47,425.0,50,2.103389107911968,3.68,4,5.75,39.6,rest,None
187,0,187,35,369.2,102,3.5,5.88,3,5.83,54.1,rest,None
187,14,187,36,303.4,96,1.8359756601016182,4.68,5,7.63,23.4,rest,LowEnergy
187,10,187,25,397.2,113,0.5,4.7,4,9.5,51.5,attempt_knowledge_share,None
187,12,187,47,520.0,106,0.6388147078851822,6.04,6,8.23,70.9,attempt_collaboration,None
187,16,187,9,441.6,123,8.424852421824822,6.66,5,7.5,71.2,seek_help,HighStress_Moderate
187,6,187,1,534.5,114,10,5.9,5,7.9,64.4,seek_help,HighStress
187,17,187,52,385.0,108,0,4.38,6,8.63,48.0,rest,None
187,4,187,25,603.8,142,6,4.24,6,9.61,68.0,strengthen_ties,None
187,8,187,50,513.0,156,0,5.32,7,8.83,72.4,rest,None
187,11,187,34,612.5,185,3.064309985935635,6.94,5,9.3,89.6,rest,None
188,3,188,30,320.0,50,1.637797273759782,3.84,2,9.0,22.6,rest,LowEnergy
188,0,188,50,369.2,102,0.5,5.88,3,5.83,54.1,rest,None
188,12,188,37,520.0,106,1.1388147078851822,6.04,6,8.14,70.9,attempt_knowledge_share,None
188,16,188,20,441.6,123,9.424852421824822,6.66,5,7.5,71.2,rest,HighStress
188,8,188,35,537.0,161,0,5.32,7,8.9,73.9,attempt_collaboration,None
188,9,188,40,494.0,123,0,4.66,5,7.55,50.5,rest,None
188,10,188,36,397.2,113,0,4.7,4,9.5,51.5,rest,None
188,11,188,51,612.5,185,2.064309985935635,6.94,5,9.37,89.6,rest,None
188,15,188,7,523.0,191,10,3.38,6,8.81,50.1,seek_help,HighStress
188,6,188,1,534.5,114,10,5.9,5,8.1,64.4,seek_help,HighStress
188,2,188,34,455.0,156,5.356495670273682,3.58,5,8.55,60.7,rest,None
188,7,188,45,492.9,122,2.2723932479732065,4.5,5,7.46,51.9,rest,None
188,19,188,26,429.0,90,5.124364496522226,3.8,5,9.4,40.6,strengthen_ties,None
188,4,188,20,603.8,142,8,4.24,6,9.53,68.0,seek_help,None
188,18,188,34,702.0,220,3.1104256007754767,5.12,8,8.65,112.0,rest,None
188,13,188,22,483.40000000000003,163,3.689383406782672,4.86,5,7.79,45.8,work_alone,None
188,17,188,47,385.0,108,0,4.38,6,8.81,48.0,strengthen_ties,None
188,5,188,26,568.0,187,6,3.7,5,8.62,66.8,strengthen_ties,None
188,14,188,26,306.4,96,1.9315338520623884,4.68,5,7.63,23.4,work_alone,None
188,1,188,59,425.0,50,0.1033891079119682,3.68,4,5.75,39.6,rest,None
189,1,189,54,425.0,50,0.1033891079119682,3.68,4,5.89,39.6,strengthen_ties,None
189,7,189,35,496.9,122,2.4448694853771076,4.5,5,7.46,51.9,work_alone,None
189,14,189,21,306.4,118,2.4315338520623886,4.68,5,7.83,23.4,seek_help,None
189,0,189,42,375.2,102,0.6235685989315414,5.88,3,5.9,54.1,work_alone,None
189,5,189,36,568.0,187,5,3.7,5,8.72,66.8,rest,None
189,8,189,24,537.0,161,0.5,5.32,7,8.9,73.9,attempt_knowledge_share,None
189,10,189,25,405.2,113,0.11047149147756341,4.7,4,9.5,51.5,work_alone,None
189,18,189,22,702.0,220,3.6104256007754767,5.12,8,8.59,112.0,attempt_collaboration,None
189,3,189,23,323.0,50,1.6750027672289818,3.84,2,9.0,22.6,work_alone,None
189,2,189,24,455.0,156,5.856495670273682,3.58,5,8.45,60.7,attempt_knowledge_share,None
189,13,189,17,483.40000000000003,163,4.689383406782672,4.86,5,7.99,45.8,seek_help,None
189,11,189,49,636.5,188,0.06430998593563508,6.94,5,9.37,90.5,rest,None
189,4,189,32,603.8,142,7,4.38,6,9.53,68.1,rest,HighStress_Moderate
189,12,189,22,544.0,109,1.1388147078851822,6.04,6,8.28,71.8,attempt_collaboration,None
189,9,189,30,494.0,117,0,4.66,5,7.75,61.5,attempt_knowledge_share,None
189,19,189,37,429.0,90,4.124364496522226,3.8,5,9.4,40.6,rest,None
189,17,189,34,385.0,108,0.5,4.38,6,8.81,48.0,attempt_collaboration,None
189,15,189,1,523.0,191,10,3.38,6,8.81,50.1,seek_help,HighStress
189,16,189,10,441.6,123,10,6.66,5,7.5,71.2,seek_help,HighStress
189,6,189,10,534.5,114,10,5.9,5,8.1,64.4,rest,HighStress
190,0,190,35,381.2,102,0.7843242571024875,5.88,3,5.9,54.1,work_alone,None
190,12,190,17,544.0,109,2.1388147078851825,6.04,6,8.28,71.8,seek_help,None
